RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
2.4183698,-4.139109,-3.6346517,4.3288856,4.513053,-4.0167565,4.324033,4.69483,-2.7946749,-3.7498357,1
3.3007565,5.296883,-3.9517493,4.888342,5.0201335,-4.6123333,4.6292906,-4.938552,-3.5501635,4.8958673,1
2.781736,4.4300003,-3.3743727,4.043261,4.252236,-3.9243398,4.449083,4.3411474,-2.7328188,4.615604,1
2.1241806,-3.8712056,-2.8665552,4.130594,4.277774,-3.7339902,3.678748,-3.9144535,-2.8778026,-3.7512224,1
6.339788,-7.596076,-7.29341,7.789898,7.922947,7.988983,7.198098,7.8017254,-7.270456,8.043688,1
1.4881049,-2.95661,-2.358389,-3.081456,3.1429727,3.164786,2.3769708,-2.9415956,-1.9078915,-2.7028813,1
0.24399164,3.2799952,-2.0033784,2.9637632,-3.0608122,-2.7656143,2.878812,-2.281248,-1.8580399,3.0045772,1
6.3898335,8.15588,7.3032756,7.8035355,7.744054,-7.6955066,4.6065145,7.854552,-7.788603,-7.5960293,1
3.3336844,-4.8636293,-4.1684318,5.4364514,5.7982206,-5.0169406,4.8039055,-4.908737,-4.0933595,5.4027934,1
3.9915955,5.7834826,-4.9744935,5.640295,5.7749033,5.9382176,5.74109,5.9333453,-4.187873,-5.5976634,1
1.3427702,5.6714616,-4.529937,5.397522,5.5046625,-5.0383725,5.097403,-5.436832,-3.540823,-4.576643,1
6.652022,-7.7971206,-7.5088634,8.035676,8.128495,8.105638,7.8170853,-8.012615,-7.2900496,8.519397,1
3.207199,-5.556332,-5.369935,5.9205456,5.9673758,6.1239877,5.7683597,-5.9029727,-4.8282685,-5.8671055,1
2.3827164,4.5202284,-3.6534734,4.3115597,4.465572,-4.097802,4.710448,4.90108,-2.9460332,4.6298957,1
1.7924716,4.055021,-2.8953624,3.5631018,3.6420918,-3.304068,3.8895402,3.5709407,-1.7904685,-3.4766378,1
6.0337644,7.2752514,-6.2810593,7.0681763,7.2889795,7.4153495,7.1952543,7.6190066,-6.226312,7.5766788,1
3.3449595,5.610672,-4.6467633,5.467709,5.5286574,5.7959404,5.198418,-5.4320335,-3.674248,-5.133723,1
3.7046478,5.109665,-3.849053,4.8787937,4.9583993,5.5116835,4.9653873,-4.6305556,-3.7882235,-4.3115897,1
1.7624708,-2.7539454,-2.2755995,-3.0585885,3.1578774,3.2097912,2.575378,-2.9187145,-2.173209,-2.4199789,1
5.641053,-7.7278967,-7.901158,-7.780656,7.882407,7.865057,6.212533,7.731226,-7.1161814,7.902668,1
2.4299548,-3.8370738,-3.3848517,4.10189,-4.1017914,4.336433,3.6168056,-3.9756029,-3.028777,4.6256104,1
2.2625315,-3.076508,-2.9423625,3.5023348,3.7571018,-3.3448925,3.626438,3.8729365,-2.2081292,-3.4486456,1
-0.1695589,6.7452874,-5.3715878,6.3257585,6.570169,-5.5091004,6.693252,-5.4128036,-3.5208502,-6.3056393,1
-0.0241184,3.542144,-2.2599468,3.2331166,-3.335479,-2.5432527,3.1945214,4.3511934,-1.4660068,-2.93188,1
4.025423,-5.546664,-5.0439997,5.6629305,5.7475896,6.0694613,5.541282,-5.6369977,-4.5675735,-5.583547,1
4.076748,-5.282748,-4.7281685,5.3760233,5.478563,5.6435986,5.3307023,-5.378147,-4.379992,-5.313009,1
3.3005908,5.4840627,-4.1197906,5.1696706,5.39433,-4.567764,4.8393598,-4.918065,-3.8124082,5.648374,1
2.4079053,3.7863796,-2.727183,3.4892092,3.7525592,-2.9414678,3.6820238,4.1300273,-1.70904,-3.218997,1
-0.11234479,7.8259263,-6.7924356,7.507785,-7.379593,7.681548,7.532904,7.836768,-5.344582,7.821704,1
2.6192803,5.224291,-4.491798,5.1350245,5.227108,5.166277,5.2892303,-5.1407743,-3.8429887,-4.5665407,1
2.3062057,4.4183536,-3.230761,4.0971403,4.2579894,-3.5554175,3.9181552,-3.4142213,-2.5327797,-3.2697258,1
1.8888762,4.3235955,-3.3879223,4.1436768,4.2703586,-3.7215173,4.342434,4.1466537,-2.0326927,-3.514725,1
5.678987,7.2065444,-6.525114,7.071152,7.2348576,7.560413,7.161678,7.1100683,-5.999516,7.829608,1
2.161355,-5.397697,-4.9343114,5.6368675,5.732386,-5.1403217,5.569806,-4.6468964,-4.730368,5.895342,1
1.0204078,4.551893,-3.3451269,4.3665543,-4.3500547,4.784578,4.6093435,-3.827939,-3.7167087,4.366859,1
6.839677,-7.460963,-7.3886514,7.7638645,7.864121,8.372446,7.1796665,8.309428,-7.253691,8.03406,1
3.548499,5.2065,-4.10581,4.87511,5.021065,-4.79746,4.794016,-4.911911,-3.5661354,5.396384,1
3.1217742,5.020181,-4.212988,4.9126496,5.0170746,5.1263094,4.805994,-4.652521,-3.4033368,-4.3150187,1
3.999599,-5.6918964,-5.3566236,6.102535,6.3208003,6.438265,5.8083944,-6.1082954,-4.8390813,-6.1471043,1
1.740814,-3.1698399,3.8472924,3.5232491,3.791429,-3.1580594,-0.3466976,-3.4123738,-2.8409798,-3.4555786,1
5.9269123,-7.3715954,-7.0785003,7.825309,7.8362446,8.048695,7.5563793,8.106109,-6.605964,-7.779443,1
2.000387,-4.5453277,-4.1070747,4.6390777,4.8484635,-3.9639277,4.6149735,5.2958164,-3.0511007,-4.6060658,1
2.8525393,-7.625804,-7.3079834,7.812733,-7.7778635,8.165479,7.424817,8.110106,-6.9221616,-7.767569,1
5.7434816,-6.9689646,-6.642562,7.3286786,7.4942856,7.4930663,7.1598125,7.5995374,-6.3243237,-7.001929,1
-0.06705665,7.0094686,-5.6639585,6.595854,6.7958426,-6.103651,6.8437243,-5.9347663,-3.6848645,-6.5511565,1
2.6796947,4.2670665,-3.0098884,3.764439,4.060174,-3.2279222,3.926982,4.091266,-2.3341792,3.8510096,1
-0.022079412,-0.10464376,-0.15105768,-0.59742594,-0.4888424,-0.24263582,0.13360281,-0.49610254,-0.05963598,-0.46247455,1
6.3079996,-7.047802,-7.309395,-7.810523,7.956652,8.37804,6.9696293,7.819813,-6.9901004,-7.742227,1
6.5019565,-7.4868703,-6.7217,7.8171673,8.006305,8.500447,7.142622,-7.54987,-6.9997406,7.784183,1
3.7775993,-4.758311,5.4426503,5.105945,5.1712456,5.2637153,0.188219,5.160291,-4.5470395,-5.056258,1
2.8533661,5.707746,-4.8436184,5.354682,5.5513897,-4.9043922,5.706856,-4.924356,-4.4238067,5.3908215,1
4.0501976,5.3376665,-4.7567677,5.3574095,5.419352,5.4486732,5.6842756,5.4233875,-4.2133455,-5.0640574,1
5.7224565,-7.241792,-7.157605,7.864726,7.935579,8.227405,7.1740794,-7.2971616,-6.8017483,8.070189,1
4.4185534,5.6159368,-4.615951,5.3427005,5.4677186,5.775609,5.543323,5.656219,-4.128969,-4.8093233,1
5.8907914,-7.099652,-6.825581,7.3042393,7.3687205,7.4574594,7.2706947,7.362621,-6.3321257,-7.0161767,1
3.2986279,5.276095,-3.544774,4.907964,5.064669,5.526947,4.6715446,-4.4041843,-3.677545,-4.7984843,1
4.1457047,-5.505138,-4.8788633,5.6366754,5.743877,5.8067636,5.539049,-5.638682,-4.606783,-5.570705,1
6.960474,8.234827,7.0758715,-7.724312,7.613889,-7.7003345,3.7576015,7.985729,-7.597306,-7.606994,1
2.3772998,-3.6305468,-3.0456293,3.7747884,3.9519086,-3.4097583,3.7720137,4.151769,-2.4510672,-3.2206542,1
0.27837878,3.0830016,-1.9558176,3.0235689,-3.0642366,3.2491558,2.6981182,-3.0229616,-1.6310213,-2.4538028,1
3.5340672,5.3378625,-3.9217126,4.8822346,5.0925355,5.122254,4.7534018,-4.6377325,-3.44029,-4.800046,1
6.590344,-7.9415336,-7.5418334,8.036264,8.128141,8.26636,7.8296857,-8.009527,-7.3396354,8.770116,1
4.3757834,-7.710006,-7.834364,8.004713,8.344902,8.530806,7.8489795,-6.998218,-7.7027726,8.020789,1
2.2725167,-5.625111,-5.07057,5.8880672,6.061929,-5.5083814,5.6882615,6.1814137,-4.6202207,6.386927,1
3.8512523,5.254831,-4.1879587,4.854791,5.0813894,-4.6840534,4.833064,-4.667099,-3.4759455,5.6435513,1
-0.42168808,-1.9634318,-2.1907022,2.4496467,-2.3586075,-2.0471327,2.7380908,-2.1656568,2.454511,2.702153,1
4.4533443,-5.407954,-4.9097157,5.6039176,5.822424,6.274625,5.620832,-5.359256,-4.7344356,-5.3018684,1
6.923313,-7.606346,-7.7153244,-8.049532,8.155141,8.300601,6.681846,7.9293995,-7.6914897,8.753361,1
2.1223238,-3.593009,-3.0507915,3.8361478,4.0341487,-3.7110534,3.6641665,-3.628208,-2.6320632,-3.234381,1
6.743516,-7.6811686,-7.5131116,8.025924,8.088433,8.387476,7.748291,-8.018967,-7.2127438,8.276966,1
1.1905543,2.7246153,-1.5103577,2.4176216,-2.3514535,2.7473066,2.2026932,-2.3734045,-1.3792676,-2.345614,1
2.367892,3.9962242,-3.02824,3.8380098,4.08158,-3.499058,3.6578522,-3.8899643,-2.4116304,-3.493753,1
5.02059,6.681825,-5.448883,6.366686,6.4958153,6.531216,6.334479,-6.419026,-5.4547787,6.8708615,1
4.0923862,5.376491,-4.7722716,5.353342,5.438293,5.57414,5.726487,5.416933,-4.265238,-5.0592055,1
3.3664622,-4.7323937,-4.4315653,5.1491957,5.3258777,-5.0561457,4.856168,-5.1601777,-3.8455565,5.8918796,1
3.697427,5.1294723,-4.103626,4.872133,4.9675903,5.082223,5.0291543,-4.8833723,-3.6694412,-4.0560946,1
3.1338165,5.2446256,-4.05528,4.890503,5.0843587,5.277284,4.9797792,-4.390917,-3.6780837,-4.7955184,1
5.8761053,-6.7747455,-6.3178525,7.0784044,7.096408,7.5094194,6.738044,7.3599033,-5.898404,-7.0372996,1
-0.0076081445,-0.58227295,-0.5418293,-0.9312569,-0.7761964,-0.5906056,-0.22199936,-0.53223544,1.0039002,-0.031990353,1
1.1868045,7.195595,-6.137413,6.87458,7.1588793,-6.205257,6.9052787,-6.414621,-4.425857,-6.798857,1
7.0392685,8.465758,7.0331326,8.033891,8.125076,8.320245,2.7853189,8.0106945,-7.811784,-7.570687,1
6.916806,-7.719746,-7.53196,8.014563,8.154596,8.484836,7.788524,-7.7553005,-7.2341905,8.265881,1
3.3447027,4.972691,-4.131774,4.882194,5.0005627,-4.603926,4.7533765,-4.9139776,-3.5816836,5.891876,1
5.5175285,7.924124,8.112706,7.8073363,7.8718886,7.885232,-7.052428,7.781672,7.967906,-7.019688,1
3.9754295,-4.7959967,5.4342074,5.084212,5.3699956,5.546536,-0.7080905,-4.4166894,-4.419633,5.408697,1
1.8148971,3.8970733,-3.0892687,3.9051688,3.9250789,-3.3844,4.0101714,4.1602483,-1.878771,-3.7914684,1
0.3928555,2.0236294,-0.6440421,-1.9018613,-1.8213947,2.1811545,0.4915923,-1.5004597,-0.50768995,-1.796646,1
2.428833,5.676596,-4.7191777,5.416897,5.573595,5.703165,5.1878424,-5.427613,-3.6873312,-4.5798597,1
4.776384,6.5792985,-5.6590266,6.3757777,6.517445,6.4442825,6.319719,-6.414059,-5.3499274,7.369081,1
5.3540955,6.6276045,7.080047,6.5937586,6.703773,6.941276,-0.39897668,-6.149072,-5.7349343,6.6213803,1
1.6855068,-3.0693903,-3.0346842,3.5152273,3.7130375,-3.451433,3.4321861,3.6655204,-2.0144928,-3.4872038,1
5.7134504,8.05287,-6.392613,7.52158,7.63829,8.202958,7.3300605,7.8093643,-6.422465,7.564875,1
2.4960558,4.7596917,-3.4103773,4.390669,4.628003,-4.1087084,4.1149015,-4.418678,-2.810811,-3.5226285,1
2.2160068,5.561762,-4.694387,5.3889475,5.678875,-5.1064887,5.5423965,-4.4483953,-4.2716923,5.3843703,1
2.2134233,-3.5555227,-3.294522,3.7895885,4.034687,-3.3310387,3.8632143,3.897542,-2.445524,-2.9738595,1
7.0624843,8.236676,7.470043,7.997978,7.94044,-7.9128013,4.886719,8.049404,-8.070865,-7.5837536,1
1.3360883,2.9782934,-1.9617348,-2.7510757,2.909504,-2.3137786,2.221912,-2.2262793,-1.7565593,3.466256,1
6.4301047,-7.928722,-7.7332234,8.039791,8.142065,8.22603,7.510905,8.279893,-7.53549,8.280076,1
4.1556354,7.5567045,-6.7928944,7.342398,7.388355,7.545604,7.528723,7.844637,-6.4258184,7.8170877,1
4.4408765,-5.5999236,-5.4483128,6.449564,6.596564,6.8080497,6.0102386,-5.860281,-5.0789294,-6.0459538,1
-0.05787972,4.3397202,-3.1909142,-4.1629715,-4.098404,-3.7902157,3.8255658,4.1647763,-1.5864662,-3.7761335,1
2.9908247,6.563937,-5.439269,6.1062064,6.171998,6.1554923,6.3862476,6.1386814,-4.669277,-5.552393,1
6.642847,-7.866829,-7.848488,8.021429,8.108044,8.055164,7.5281696,8.042336,-7.403649,8.536732,1
1.1519641,6.876202,-5.4497876,6.620484,6.740542,-6.2248406,6.43269,-6.171254,-4.3402386,-6.2944283,1
-0.49583387,-2.112981,3.0034714,2.7392185,-2.5377417,2.9309676,2.9264824,-2.6788573,3.0397193,-1.8183496,1
4.3832545,-6.016246,-5.6794395,-6.4165864,6.7185936,6.53114,5.571526,-6.3644567,-5.3285294,7.114397,1
-0.022689557,3.344631,-1.8052657,2.974898,-2.7861364,-2.458248,2.8719032,3.5649376,-1.3299466,-2.6561284,1
6.145747,-7.574887,-7.773781,8.057666,8.128967,8.210362,7.6378717,8.272624,-7.6448045,8.265923,1
6.5661697,-7.745434,-7.525869,8.04667,8.184934,8.303914,7.7234764,-8.028389,-7.1818466,8.057819,1
6.7248707,-7.901816,7.6661897,8.116114,7.9415956,-7.8415947,2.8833005,8.284194,-7.893619,8.398107,1
4.6004405,-6.082469,-5.443611,6.3766627,6.554909,6.746448,6.2134604,-6.104179,-5.3936963,-5.2987514,1
3.9521477,6.256688,-5.382563,6.3626513,5.8923936,6.1781874,5.785467,5.8855934,-3.8958707,-5.9030814,1
4.313019,-5.764284,-5.5721817,6.13448,6.2226925,6.4223895,6.0242863,-6.142703,-4.9145966,-5.5531116,1
0.86643434,3.767758,-2.5929656,-3.6142323,3.7123826,-3.324017,3.3092911,3.5132384,-1.937743,-2.991219,1
0.066716455,-0.7747211,1.6155362,-1.3106196,-1.0972393,-1.0184654,-0.27125102,-1.1562052,-0.4194258,-1.0453972,1
4.312943,-5.349656,-4.418553,5.6411853,5.7595434,6.06252,5.281256,-5.3707857,-4.643976,-5.3012085,1
4.141181,5.8654766,-4.9054036,5.606803,5.6783886,5.7973976,5.854744,5.89762,-4.406924,-4.8107915,1
2.3376894,-4.1264606,-3.731616,4.295765,4.4943027,-3.8257096,4.552798,4.419554,-3.0102232,-3.512231,1
-0.058620688,-1.7601175,-1.4550257,2.068582,-2.1590695,-1.8857768,2.0719512,2.4372492,-1.0834697,-1.7878218,1
1.8172439,-2.590815,3.3995574,-3.0521796,3.1461093,3.1039577,-0.44475222,-2.514533,-2.2326908,-2.8873522,1
3.5923944,5.062536,-3.7586682,4.879167,4.993624,5.344061,4.9093804,-4.3667855,-3.802813,-4.058061,1
6.752656,-7.6913924,-6.927032,8.049266,8.147974,8.48373,7.5376716,-7.7666497,-7.401672,8.02236,1
-0.10108721,2.028164,-1.027071,1.8242574,-1.8294216,-1.6266683,1.5729756,-1.8662704,-0.7077851,-1.4767872,1
2.786154,4.471917,-3.3874903,4.314121,4.464414,-4.1061597,4.4730315,4.3787384,-2.7595496,4.4207716,1
3.2704253,5.7774296,-4.4241595,5.4546742,5.670612,-5.040896,5.2896357,-5.4582934,-4.2128778,5.8876405,1
2.2133875,5.0686994,-3.8839445,4.8429265,4.968907,-4.1828322,4.990659,5.713011,-2.4508893,-4.2888994,1
3.9062915,5.497453,5.6363034,5.3737593,5.534068,-5.0147986,-0.19741924,-5.189782,-4.5687437,5.6261506,1
-1.4818896,8.141849,8.495181,8.078012,8.182848,8.288647,8.314145,8.053187,-7.6472435,-7.5020885,1
6.1209636,-7.9057546,7.671484,8.091878,7.787515,-7.8819838,5.095187,8.127522,-7.755513,-7.6806974,1
3.992262,5.610794,-4.943099,5.6181254,5.690898,5.7682104,5.8527436,5.684487,-4.3579335,-5.3422356,1
-0.25836745,3.7803824,-2.5047212,-3.5947099,-3.534373,-3.3790703,3.3392034,-3.5562215,-1.5771303,3.7943463,1
1.4412147,2.792392,-2.034267,-2.7691574,2.855337,-2.4658988,2.5274503,2.677673,-1.9455327,3.457502,1
1.8169644,-3.690877,-2.7438521,4.0260854,4.258616,-3.7233355,3.7287598,4.141208,-2.6158,-4.006884,1
2.4962356,4.3000746,-2.76652,4.099084,4.4003425,-3.4317212,4.0663953,-3.4037254,-2.9555168,-3.762049,1
-0.061205495,-1.6459025,-1.2943141,1.7576956,-1.7667005,-1.6876581,1.7531984,1.8591195,-0.8624967,-0.9685091,1
2.4463663,4.474418,-3.0740635,4.1239514,4.3752184,-3.9296618,3.7917497,-4.158315,-2.5696263,-3.7575243,1
3.7536452,6.820617,-5.8559175,6.663248,6.8232636,7.0329614,6.5689635,-6.656752,-5.705128,6.878664,1
1.2243916,6.720665,-5.8342752,6.6118836,6.7423387,-5.966072,6.708635,-6.4225993,-4.462497,-6.055588,1
2.7055392,-4.244501,-3.5892224,4.6139507,-4.3828435,5.5692806,3.7698245,-4.002737,-3.5890338,5.1445775,1
-0.10368568,-4.8892775,-4.3285346,5.0732417,-5.1929507,-4.918437,5.0242586,5.1876793,-3.359971,5.6307507,1
2.9322681,4.8479586,-3.40873,4.601743,4.794329,-4.132877,4.4575586,4.8734803,-2.8179345,5.3853955,1
-3.1767597,8.380946,8.180562,8.064995,8.183572,8.29041,8.46821,8.272706,8.1462965,-7.4885674,1
5.672047,-7.045049,-6.686027,7.5938234,7.840977,7.8639894,7.223724,7.8549232,-6.4476185,-7.4891953,1
-3.0153105,-6.264877,6.74064,6.637357,6.760358,-6.2194896,6.9379454,-6.369048,6.649467,6.617961,1
4.177775,-5.2905064,-4.857339,5.638706,5.7588835,6.0194993,5.5018272,-5.626281,-4.635127,-5.3003016,1
1.7821223,-6.964755,-6.7324586,7.593974,7.7821927,-7.0401335,7.3515472,-6.8803606,-6.1269765,7.5551257,1
-0.08847983,1.5787991,-0.63152194,1.4544641,-1.4856685,-1.0230306,1.2324468,-1.5285544,-0.6583263,-1.4475057,1
-0.021092763,-5.846565,-5.3348403,6.1757283,6.2246566,-5.821711,5.945775,-6.2138233,-3.336657,-5.834637,1
2.6363435,5.5697527,-4.7780766,5.371337,5.5076656,5.4508114,5.559284,-5.390575,-4.0623364,-4.5724125,1
5.8389974,7.3542805,-6.0870323,7.0765724,7.135252,7.6539893,6.978924,7.362274,-6.1102676,7.3329206,1
1.3430663,3.1062217,-2.1271706,2.6342895,-2.7684386,-2.3276656,2.6092227,2.7960553,-1.4958153,2.7179532,1
6.266985,-7.5065527,-7.5498824,-8.093102,8.155501,8.713823,7.099025,8.326275,-7.243791,-7.995679,1
2.465783,4.662362,-3.5226843,4.378502,4.670433,-3.8683455,4.075096,-3.9352694,-2.5518143,-4.2760053,1
0.15655097,-0.6326988,-0.34982184,0.77529746,-0.8918062,0.98308015,0.31962836,-0.83527255,-0.21903047,-0.53993624,1
-0.166091,7.777861,-6.7072654,7.5269003,-7.6070232,7.7167864,7.4554353,7.581857,-5.3193917,8.068466,1
4.858555,6.9261937,-6.014345,6.9364924,7.0409207,7.31438,6.7701764,-6.90221,-5.8186326,7.8551626,1
6.967539,8.249651,6.888257,7.7770376,7.8597364,-7.5643816,3.5121188,8.072337,-7.5508704,8.483665,1
2.2213035,-3.7817976,-3.0793848,4.088866,4.334423,-3.4355874,3.7697847,-4.1692395,-2.9013262,-3.5022101,1
-0.8376235,-4.8035374,-4.6339803,5.169397,5.38807,5.739254,5.3307076,-4.57133,5.1710896,-4.539855,1
2.986939,-4.9369617,-4.6063013,5.470388,5.627666,-4.9427686,4.438583,-4.912499,-3.4523914,6.4045324,1
1.0381225,2.8716836,-1.423402,-2.4964623,2.5625813,-2.1545227,1.4303081,-1.9268491,-1.1541686,2.421741,1
1.1038502,2.583914,-1.7462293,-2.4666996,2.5534806,-2.1957762,1.7691203,-2.4314504,-1.3711244,3.4077737,1
1.4021753,3.1620214,-1.5988727,-2.7669394,2.8921406,-2.0893795,2.435449,2.714154,-1.6579185,-2.598156,1
1.9611634,3.7043679,-2.8479047,3.5746977,3.7137713,-3.00711,3.7115824,3.59595,-1.6981152,-3.5016277,1
2.141003,4.1982503,-3.0971103,4.1169877,4.2567782,-3.5592296,3.9199593,-3.9189124,-2.6703846,-4.022762,1
3.3190012,5.0836344,-4.14526,4.8975983,5.042614,5.2144265,4.888809,-4.627647,-3.4914138,-4.8281975,1
6.9292817,-7.4384055,7.63383,7.772097,7.56122,-7.6565924,5.302798,8.017159,-7.675962,-7.157678,1
2.6394856,4.6915836,-3.8419516,4.545382,4.7803,-3.861858,4.917898,5.3762255,-3.1175156,4.8968434,1
6.3838577,-7.5159397,-7.5134525,8.072812,8.192803,8.523185,7.1608543,8.27973,-7.1970153,8.061923,1
1.5594196,3.1679888,-1.7672356,-2.707583,2.949943,3.386994,2.391977,-1.8772463,-1.773625,-2.642022,1
6.6455336,-7.525742,-7.4638762,8.025743,8.12723,8.39627,7.3163586,8.273477,-7.397021,8.270401,1
1.0927598,5.4275403,-4.7199354,5.415205,5.491884,-4.781729,5.199214,-5.425596,-3.328188,-5.3638735,1
3.6908255,-5.1701183,-4.909338,5.612138,5.741133,5.857648,5.3894033,-5.617273,-4.4917912,-5.6119714,1
1.9912741,4.656309,-3.5561504,4.389358,4.685234,-3.9302762,4.500141,4.871973,-2.1332145,-3.5302663,1
1.9288772,3.6499808,-2.5865371,3.582365,3.6559482,-3.1810648,3.711633,3.5833354,-1.8700144,-3.219362,1
3.8439937,-5.630715,-5.338151,5.859303,5.9823165,6.188802,5.768644,-5.8657846,-4.7338867,-5.858462,1
2.1532135,-3.7456114,-3.181772,4.1265564,4.3400154,-3.9811094,3.8110812,-3.8985877,-2.8300436,-3.4982438,1
1.2576708,5.484658,-3.9491441,5.192349,5.480016,-4.7748694,4.8487916,-4.931632,-3.6140475,-4.074972,1
1.7325448,4.094177,-3.2271547,3.7979603,3.9345737,-3.2159495,4.143654,4.0913286,-1.9678379,-3.5160458,1
1.4337308,-6.2266164,-5.5428343,6.4082522,6.536317,-6.175502,6.2216597,-6.4413686,-4.400846,-6.3141885,1
0.018143306,-0.51436144,-0.47875857,-0.9576628,-0.7982421,-0.51748616,-0.29147577,-0.774337,1.2132158,-0.5214889,1
5.9715953,-6.578851,-6.50863,7.070024,7.1772656,7.3487678,6.965774,7.6081147,-6.0895677,-6.523623,1
6.650707,-7.4940505,-7.4661713,7.772606,7.8556466,8.253256,7.6985908,-7.2598596,-7.088846,8.282665,1
4.1028256,-7.8202567,-7.5551705,8.058508,8.149312,8.309404,7.5006533,-8.018167,-7.4796405,8.519231,1
-0.24426813,-7.6657386,-7.4502187,8.00531,-8.033573,8.146079,7.701797,8.317373,-6.730162,8.083022,1
4.1984377,-5.1923747,-5.079823,5.613467,5.781186,5.8986416,5.638566,-5.3575845,-4.5731583,-5.5582943,1
3.6474168,-7.5234404,-7.4581795,7.826259,7.9351487,8.143322,7.3416557,-7.524118,-7.3181357,8.535516,1
2.427394,-3.7311845,4.7202935,4.090194,4.2415304,4.758758,-0.11079854,-3.5997314,-3.3819857,-3.9971087,1
4.902842,6.7702246,-5.847777,6.6208076,6.8568945,6.8013763,6.6042814,-6.406783,-5.5851026,7.36309,1
4.840487,6.6103005,-5.3037353,6.1230893,6.3185115,6.3270707,6.1054764,-5.919581,-5.1242914,6.1324654,1
-2.7332208,8.571159,-7.8683543,8.046579,8.107105,8.206285,8.238955,-7.3177056,8.420949,8.521734,1
2.1789484,-3.2901864,-2.716664,3.530901,3.7994716,-2.8494263,3.523451,-3.1018693,-2.49531,-3.4675913,1
2.154705,-3.6729321,-3.1195111,4.1294136,4.3784523,-3.814879,3.7067847,-3.9001312,-2.7711616,-3.498032,1
2.1441116,-7.131512,-6.6052713,7.344163,7.4204865,-6.8248563,7.0663066,-7.3528333,-5.9647818,7.8258085,1
4.2197256,5.788717,-4.817352,5.3637056,5.5886493,5.56915,-1.3520174,-4.922662,5.8166437,5.388983,1
2.3346941,-3.8800845,-3.4444516,4.272027,4.5883093,-3.6984124,4.148924,4.4418736,-2.7049797,-3.9984307,1
1.5287664,3.6947978,-2.6594305,-3.3731105,3.3877828,3.3910508,2.6484258,-3.0563505,-2.00858,3.3269515,1
3.8118196,6.905307,-5.850666,6.6619625,6.9301705,6.9057746,6.666053,-6.6451283,-5.856849,7.363143,1
1.4376535,-2.8069422,-2.2667708,-3.0577724,3.163931,-2.7464306,2.2344973,-2.4972308,-1.9475788,3.022952,1
4.115698,6.120156,-5.074423,5.889329,6.047341,6.098859,5.928899,5.9422894,-4.4102073,-5.0606947,1
