RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
2.8789554,-6.2327847,-6.4385233,-6.668432,6.7694874,6.684652,5.892745,6.859922,-5.951694,-6.3474674,1
2.9654598,5.7503114,-5.1316376,5.618912,5.724387,5.6328735,5.6811657,-5.664605,-4.7208138,6.148791,1
1.0255314,-4.5836277,-4.007139,4.893415,4.888858,-4.345199,4.5001473,-4.1863723,-3.0991998,-4.035012,1
1.3010992,-5.0397725,-4.6120477,5.427319,5.589144,-5.107531,5.121579,-5.4484377,-3.6271534,-4.7737274,1
1.3441404,3.3829427,-2.7428558,3.2173605,3.4653363,-2.8569908,3.15033,3.2606168,-1.710383,4.0352316,1
-0.09294072,-3.9115174,-3.094166,-4.166946,4.0990067,-3.5962403,3.5481358,-3.1019027,-2.2130651,4.352956,1
2.9834292,-6.354765,-5.8810964,6.585773,6.689235,6.991421,6.070452,-6.0947127,-6.286442,6.602946,1
-0.047459476,6.183728,-5.0307784,5.8616776,5.946614,-5.2764034,6.0158362,-5.4458942,-3.0513675,-5.5733137,1
0.26337504,-1.1435912,-0.72221756,-1.5395705,1.6188214,-1.454829,0.25130567,-1.5082498,-0.28387368,1.9858433,1
2.5622444,-4.6633244,-4.486102,4.898444,5.0147495,5.1193633,4.7388005,-4.6288495,-3.879908,-4.3340254,1
3.9893258,-6.194657,-6.023093,6.582578,6.7486463,6.9001937,6.4334583,6.6023264,-5.619581,-6.5743217,1
-0.06314145,5.881353,-4.873432,5.6144967,5.7869854,-5.2079153,5.8639855,-5.449156,-2.9909053,-5.5766935,1
0.9438654,3.9415054,-2.8336513,3.5605817,3.6610801,3.7501209,3.372479,-3.3891966,-2.3389437,-3.5625217,1
1.0293586,3.6534986,-2.8604338,3.6184552,3.8514626,-2.9667563,3.1862934,-3.1484027,-1.9953096,-3.554972,1
0.8146213,3.3445344,-2.6903455,-3.391362,3.3801756,3.6055417,3.2151835,-3.067057,-2.4620337,3.2942963,1
0.8273888,5.755717,-4.561566,5.3720903,5.612079,-5.2449594,5.2449236,-5.1953063,-3.2909148,-5.075422,1
1.5293089,5.0016394,-3.991173,4.629813,4.781204,-4.0945363,4.620226,-3.94528,-3.4000149,4.5985837,1
1.337082,3.485069,3.4516883,2.9941354,3.1879067,3.534176,-0.23715632,-2.7912357,-2.1088712,-2.9412405,1
2.8202982,5.4411297,-4.5157285,5.085877,5.190126,5.4241104,5.391003,5.152667,-3.8465939,-5.0763106,1
2.5905874,5.5513687,-4.2455497,-4.935278,5.04515,5.490968,4.625668,4.9502544,-3.920482,-4.784233,1
2.0897934,-4.034096,-3.1667507,4.3849077,4.6205745,-3.6340077,3.6782024,-4.15959,-3.28576,4.3798046,1
2.6605465,-4.5145235,-4.2978926,4.861947,4.990192,4.995886,4.793061,-4.8854737,-3.9752944,-4.823869,1
3.5217457,6.957066,-6.5037427,-6.6569057,6.692425,7.0179787,6.428809,7.137243,-6.2483106,6.5979943,1
-0.029509181,-0.20474891,-0.15009223,0.21616736,0.27658102,0.23376736,0.24741489,-0.25877744,-0.11413825,0.01664063,1
0.6186642,2.867961,-1.5975716,-2.5311613,2.5725164,2.8676517,1.7601385,-1.8728487,-0.9497136,-2.132954,1
0.20264532,-1.1694956,-1.1748614,1.4462115,1.6040257,-1.1600558,-0.25881854,1.7644697,1.7839097,-0.94602096,1
0.22549474,2.25671,-1.5198807,2.1029685,2.219109,-2.0223427,2.2220693,2.0861049,-0.8431677,-1.8492545,1
1.2300626,-3.124551,-2.3140543,3.5556858,3.6810312,-2.9491408,3.0279343,-3.1005788,-2.371842,-3.4738297,1
0.0027380663,1.8731691,-1.045354,1.8054153,1.8939525,-1.6699501,1.9185737,1.7834414,-0.7682831,-1.7697222,1
2.3836086,-6.2363706,-6.2221885,-6.6390862,6.6559916,6.762761,6.06097,-6.34841,-5.8499174,6.8508835,1
-0.015286327,2.5263693,-1.6426849,2.3345633,-2.5265114,-2.0077832,2.1271021,2.7523077,-1.0281483,2.8881137,1
0.21513516,2.4142766,-1.778665,2.4409463,2.491137,-2.1715431,2.429188,2.481812,-0.8614752,-1.9177489,1
4.5813603,-6.089249,-6.253116,6.530186,6.739692,6.817551,6.0088162,6.859967,-6.10342,6.6180964,1
2.6076572,-6.499031,-6.4073763,6.6048746,6.702399,6.8002157,6.2430487,-6.5874143,-6.1187987,7.345459,1
0.6242844,-2.3888052,-2.2562356,-2.7411795,3.1046076,-2.1747086,2.7728395,-1.6996379,-1.9318316,-2.618306,1
1.9450216,-4.3487253,5.2958617,-4.7107306,4.818948,-4.3010273,-1.3384318,-4.4108357,-3.5708172,5.1274195,1
3.6114852,6.743244,-5.973722,6.3507886,6.49551,6.5199375,6.4495196,6.6019564,-5.1790786,7.109532,1
-0.053005137,5.9511313,-4.7430553,5.604653,5.756846,-5.29166,5.8199296,-5.445252,-3.0548093,-5.320117,1
1.7896773,-4.6846204,-4.347785,4.8413076,4.9917836,-4.1970506,4.8548436,5.1598186,-3.8180735,5.1269813,1
2.5810156,5.675816,-4.7702703,5.3539944,5.5146713,5.771804,5.5057178,5.3661394,-4.5261526,6.114746,1
-0.04146333,1.9957045,-1.1658708,1.7908568,-1.8801982,-1.5943215,1.7755439,2.122755,-0.6907629,-1.2270648,1
0.83603126,-2.6378098,-2.4920516,-3.04465,3.0756333,3.3515418,2.7169592,-2.9495273,-2.168635,-2.6707287,1
3.0439723,5.6383057,-4.732537,5.3444185,5.5399957,5.6800623,5.693544,5.4043355,-4.113398,-5.3160405,1
1.694152,6.490151,-5.6683803,6.2964325,-6.37828,6.704196,6.33351,6.401485,-4.76914,-6.0607066,1
0.87238896,3.283236,-2.205045,2.9966707,3.1126297,-2.7604368,3.135334,2.961317,-1.448527,-2.4474816,1
-0.13099775,2.1207314,-1.4783055,-2.185547,-2.1384156,-1.9485885,2.00505,-2.1196525,-0.96855414,2.3835192,1
1.0819545,-3.21108,-3.1559963,3.5249224,3.7189956,-3.4672084,3.702258,3.6021411,-2.3221204,-2.7271917,1
1.2120982,-4.2787566,-3.986716,4.619364,4.7219267,-4.4202576,4.7000637,-4.6537075,-3.444424,-3.7816677,1
-0.023124274,-0.10223489,-0.14210826,0.46617573,-0.54785204,-0.14949258,0.24005929,0.038238235,-0.069937654,-0.459482,1
3.8680482,-5.5668273,-5.2402124,5.848211,5.9413157,6.3049874,5.6074877,6.1791477,-4.9399023,-5.8359127,1
0.53536797,-3.9223661,-3.571121,4.0781274,-4.094141,4.3250785,3.8425922,-3.7835495,-3.335808,4.851787,1
0.76137775,6.2288995,-5.182897,5.9029903,6.1486664,-5.2405863,5.838978,-5.45435,-3.4461093,-5.830052,1
2.9510505,-4.5052633,-4.3705726,4.874914,5.074633,5.3451686,4.722702,-4.8734665,-3.915003,-4.3031073,1
2.8295188,5.4241843,-4.586594,5.110636,5.2378798,5.55208,5.050773,-4.907919,-4.148656,5.3874397,1
0.4172719,2.766311,-1.991259,-2.782787,2.7879105,2.9117942,2.4273589,-2.7337995,-1.4493325,-1.6478982,1
2.467875,-6.4672813,-6.274983,6.6089487,6.6973476,6.6764345,6.249491,-6.5917916,-6.1917214,7.3414373,1
1.6756854,-4.597316,-4.395748,4.876222,5.0471005,-4.395933,4.8757515,-4.14254,-3.9860728,5.127822,1
1.5572332,6.426529,-5.7498713,6.372316,-6.4049077,6.7562146,6.293248,6.714239,-4.643883,-6.1865597,1
0.8216612,6.143706,-5.1140823,5.9147363,6.019241,-5.5821667,5.85121,-5.7046123,-3.566486,-5.856358,1
-0.061690766,-5.816785,-5.430318,6.074181,6.224432,6.4363327,5.946023,6.1791945,-4.1383777,6.8941107,1
1.3338355,4.566114,-3.831208,4.36915,4.4947166,4.449471,4.462916,-4.3750043,-3.101517,-3.3170311,1
1.4948839,3.5328674,-2.8952887,3.5030937,3.616723,-3.1828673,3.6208498,4.068831,-2.1215444,3.5715945,1
3.0482166,6.3023453,-5.4835,5.8096924,5.991893,5.9182487,6.030703,5.880354,-4.840231,5.927565,1
4.003377,-5.8316026,-5.2959476,6.3473854,6.4866576,7.0014877,5.8565235,6.624726,-5.3670335,-6.3138285,1
1.0330869,-3.15883,-2.9816153,3.5342982,3.7778635,-3.26366,3.6459675,3.598981,-2.4049165,-2.7326634,1
1.4255289,4.777865,-3.9984934,4.64022,4.848118,-4.3543587,4.730173,-3.7049136,-3.473702,4.596893,1
3.4913144,-6.342586,-6.3157926,6.58587,6.771321,7.0081754,6.5410085,6.6271043,-5.7840276,-5.802331,1
1.4349947,3.3718035,-2.7096484,3.2269874,3.3894236,-3.0802288,3.491042,3.2599037,-2.097085,3.787997,1
2.6208725,-6.312144,-6.420281,6.605644,6.6944075,6.994637,6.4298954,-6.1052065,-6.3547254,7.3431168,1
-0.021743868,1.548555,-0.88664067,1.4487835,-1.5223007,1.720636,1.2666955,-1.2266577,-0.6830514,-1.1920462,1
3.0605676,-6.3570914,-6.271201,6.62479,6.7071323,6.799024,6.5182753,7.120745,-5.7276573,-6.0647416,1
0.7911684,3.4431908,-1.7641672,-2.8057418,2.9210782,3.0900478,2.2431564,-2.2307951,-1.3874155,-2.383845,1
-0.3161161,-6.3291416,-5.831912,-6.6900086,6.677988,6.813191,6.36304,6.650941,-5.1239824,6.8473125,1
-0.03363482,2.0106423,-0.90424955,1.4834437,-1.6332983,1.5041106,1.1627892,-1.5079037,-0.536684,-0.92656267,1
1.7918524,4.186494,4.3604026,4.0328813,-4.146179,4.1885185,-0.3502419,4.107074,-3.2562392,-3.5537748,1
1.4976307,4.601726,-3.3558035,4.3573203,4.4886956,4.7654586,4.140751,-3.872744,-3.021599,-4.0618734,1
1.8280659,-4.1640253,-4.074224,4.560237,4.865193,-4.3734255,4.4895535,4.608266,-3.441866,5.38298,1
-0.0085567525,1.8200943,-0.8711891,1.4847358,-1.1821048,1.658343,1.1503761,-1.5279868,-0.58849186,-0.6983412,1
-0.08971483,-3.9915602,-3.2181213,4.325334,-4.1157036,-3.8531396,3.8727248,4.930114,-2.7220395,4.6109314,1
-0.039721914,-0.085497566,-0.23901281,0.47192156,-0.55474037,-0.31194362,0.29971048,-0.2868344,-0.09078804,-0.20498112,1
2.2371,-4.6006,-4.440497,4.8750896,5.080663,5.1558475,4.822238,-4.8984294,-4.027688,-4.8372808,1
1.9557961,4.425906,-3.8015506,4.329264,4.5468473,4.5878534,4.3646145,-4.1295123,-3.0204272,-3.7953062,1
2.8241384,5.8930893,-4.8294907,5.613811,5.8030286,5.9526668,5.467265,-5.408171,-4.6909547,6.630006,1
0.34805155,3.3811119,-2.295823,3.5278828,3.0279071,-2.8285213,2.8395922,2.9241269,-0.84156734,-3.0829246,1
-0.1228414,3.8438451,-2.723163,-3.6011803,-3.6616037,3.8451507,2.895351,-3.586664,-1.6120393,4.1008763,1
0.58861035,2.6518447,-1.4717506,-2.4419484,2.552048,2.6967006,1.7740993,-2.438127,-1.163233,-1.8531865,1
3.3130054,6.6289735,-5.7243814,6.342759,6.457937,6.519819,6.3502364,6.395826,-5.2450304,6.4309444,1
0.7610207,4.597056,-3.1485152,4.343323,4.457586,-3.9851954,3.929216,-4.1600604,-2.7289762,-4.050563,1
0.44155148,2.6274846,-1.8292785,2.363026,2.518107,-2.266044,2.3854086,2.6800113,-0.90335685,-1.6275415,1
-0.18164288,-6.3680167,-5.9411135,6.5732436,-6.6609635,7.0603375,6.2544537,6.6270742,-5.581787,7.37709,1
-0.09699402,-5.8288713,-5.337856,6.079345,6.1716037,6.2766066,6.2166176,6.407381,-4.477299,6.3678427,1
-0.086009815,-2.3258276,-1.8208147,-2.755,2.87447,-2.608952,2.4120653,-2.1967971,-1.2173159,-2.5934577,1
1.599602,-3.305164,4.264666,3.5325887,3.6918273,3.9575574,-0.7946307,-3.1000977,-2.9949832,4.3136473,1
0.2888703,-1.1545792,-0.6100998,1.4185249,1.5623899,-1.0421528,1.1500934,1.7554228,-0.95670676,-1.4362572,1
1.9043331,5.065945,-4.565889,-4.9309106,4.962304,5.041686,4.683616,4.9092627,-4.284398,5.1356173,1
0.16351523,2.2312262,-1.326423,2.1220963,2.2064977,-1.8587397,2.2281995,2.1217911,-0.97887594,-2.1002455,1
-0.16213883,0.42483562,0.3000775,-0.00014078032,0.14037639,0.29135045,0.38103616,-0.00024783134,0.12518342,0.5001809,1
-0.14580585,0.27464154,0.40029216,0.0010612314,0.056583967,0.5830841,0.08746872,0.7496915,0.123059556,0.50000983,1
1.2620978,-4.4306912,-4.0489717,4.6127744,4.7789583,-4.2534866,4.771987,-4.4170976,-3.429233,-4.271124,1
0.29675654,2.7785723,-1.8697448,2.6651697,-2.7646055,3.0227234,2.1435869,-2.7131248,-1.6712034,3.2484999,1
-0.05058417,1.2923975,-0.7254864,-1.2989843,1.2082953,-0.9527216,0.76365346,1.1975381,-0.073130265,-0.67248917,1
-0.1336113,0.041141804,0.09986119,0.00021748224,0.071201876,0.083673425,0.3001791,-0.00021108649,0.12466969,0.24990487,1
-0.10076273,0.31509897,0.19984508,0.00035439464,0.08788598,0.12505063,0.19996332,2.3701963e-05,-8.205651e-05,0.25001806,1
-0.1106562,0.17803949,0.20000842,0.0002010077,0.09214825,0.20849463,0.099923946,0.00010466481,0.1250173,0.7500464,1
-0.22478306,0.43820316,0.99992293,0.0001927174,0.070402615,0.29151097,0.30007088,3.3840894e-05,0.12504323,6.922979e-06,1
-0.11747952,0.24668321,0.80000293,0.0012509376,0.1831235,0.6252285,-0.028675657,0.75010806,0.12457623,0.25017112,1
-0.22582476,-3.6546528,-2.9465866,-3.9080005,-3.7886593,3.9028718,3.2264054,-3.7486296,-2.4227884,4.65197,1
-0.115460046,0.50357383,0.41322783,0.072261706,0.22342592,0.04403982,0.25615242,0.08047973,-0.053643063,0.17622805,1
-0.15304425,0.26034644,0.19993924,1.9069696e-05,0.12859528,0.4166428,0.4000194,2.4164103e-05,0.12493866,0.24999207,1
1.3334112,4.1970787,-3.531169,4.1087418,4.2215724,4.7697277,4.299199,-3.8853707,-3.1027129,-3.556567,1
0.24112538,3.1037085,-1.5806865,2.7231479,-2.4612427,-1.807296,2.0980637,-2.2644477,-1.294356,3.1864736,1
1.6857886,5.065628,-4.3496537,4.821088,4.8668556,4.9663367,4.9121723,4.860929,-3.1451135,-4.3207545,1
-0.018768432,1.7487978,-0.63271815,1.4324374,1.5342001,1.9674903,1.0511907,1.7664788,-0.43741748,-0.7123881,1
2.3050253,-4.8118443,-4.6939673,5.1245995,5.312058,5.4114275,5.1469765,-4.859406,-4.350136,-4.567253,1
-0.04138795,2.2993307,-0.865453,1.7690765,-1.4406663,-1.5062518,1.2712816,2.1353712,-0.32049182,-1.7199074,1
-0.06568665,0.36060935,0.043301318,-0.09563234,0.13242759,0.29852706,0.18538098,0.17486466,-0.04287116,-0.076595396,1
-0.121423736,0.35616893,0.2001287,0.00028378406,0.0443796,0.33341464,0.29994565,0.0001262716,-0.00016032477,0.24987528,1
0.02057714,2.726896,-1.2599051,2.1261706,-2.2724936,2.6784754,1.7951326,-1.3619368,-1.0192373,-2.0339422,1
-0.05471893,-4.592782,-3.6436446,4.6132216,4.579721,5.112665,4.6564517,4.608218,-3.6495295,4.6284857,1
2.2748437,-5.161564,-5.183767,5.403763,5.4871387,5.7245984,5.1669827,-5.416188,-4.1147904,-5.104655,1
0.3203942,2.615903,-1.9190687,2.4227333,-2.448438,2.4782732,2.2377045,-2.4126952,-1.5386145,3.169842,1
1.2664222,-4.504273,-3.7880275,4.8405476,5.008917,-4.363194,4.4365687,-4.670993,-3.3071644,-4.512602,1
4.66952,-6.3818045,-6.367813,6.823054,6.9377446,7.1396346,6.8616085,6.8819294,-5.931286,-6.7746916,1
-0.32144567,-6.1404076,-5.7245636,-6.719203,6.7159414,7.3469367,6.2678943,6.9467134,-5.162149,6.6197624,1
1.2336744,4.623862,-3.700917,4.3710604,4.564688,-3.8983307,3.9877555,-3.9426887,-2.851883,4.3554974,1
-0.0008331508,2.7686827,-1.9182506,2.659694,2.6273909,2.8857653,2.7453911,2.7441764,-1.4049598,2.96468,1
-0.13567366,0.32882363,0.099920355,-6.3689746e-05,0.11385432,0.12499581,0.30013657,-0.00010860652,0.1251275,0.49984455,1
-0.21475421,0.123351865,0.19978075,0.00055738096,0.06625917,0.4584055,0.4997818,-0.00018485032,0.24976712,1.0002283,1
-0.10138734,0.4246267,0.09985881,0.00028552752,0.17852443,0.2917967,0.099974826,0.25011358,0.24999852,0.75008065,1
-0.13791189,0.3013772,0.39995676,0.00043921926,0.08833401,0.6248084,0.28369567,-0.00038423197,3.58056e-05,0.49994043,1
-0.11612439,0.27394938,0.50006956,0.00024850573,0.110442534,0.58342427,0.09996976,0.50020057,-0.00030050188,0.49996942,1
-0.3044763,0.43838233,0.19996913,0.00056160777,0.10054846,0.37500864,0.7999253,0.49992293,0.5000493,0.9999418,1
-0.13236016,0.53430194,0.50015527,0.00076087116,0.084494926,0.24988139,0.07412466,0.5000548,0.2500574,5.5859608e-05,1
-0.118373424,0.26045102,0.09991428,0.00034209623,0.07020875,0.2084251,0.10003686,-4.9135837e-05,0.25006583,1.0000805,1
-0.11950337,0.5342,0.5002006,0.00037475093,0.09546532,0.5832661,0.09993789,0.00024350364,0.12502474,-4.7061687e-05,1
-0.0128703825,2.3557909,-1.2447835,2.1067522,-2.1272612,2.5760667,1.9850653,-2.0959568,-1.0841042,-2.0328307,1
2.4764807,-6.450056,-6.216456,6.6218877,6.6832757,7.114902,6.385045,-6.356999,-6.447158,6.6469193,1
-0.035587795,-5.933819,-5.3516994,6.0510206,6.222199,6.446513,6.167357,6.450008,-4.514063,6.1370854,1
2.89486,5.45681,-4.4990587,5.1090355,5.3208084,5.373413,5.0974855,-4.91577,-4.291265,5.8858953,1
1.2826511,2.8163571,3.1441164,2.6865778,2.8232145,3.433109,-0.18392266,-1.9745339,-2.0176878,-2.3935874,1
2.775665,5.2803283,-3.9964342,4.8440237,5.053803,5.4404473,4.5723157,5.160689,-3.1842368,-4.8433332,1
-0.28920597,-6.1395183,-5.661215,-6.680452,6.6644406,7.23656,6.1371565,7.4300323,-5.149703,6.5928426,1
3.6335309,-5.4240284,-5.209914,5.828899,5.966715,6.313053,5.511947,6.147372,-4.8875217,-5.5652876,1
-0.06331016,-0.15940714,-0.060218494,0.18858325,-0.22501928,0.3276352,0.061085768,-0.22848867,0.42843565,-0.21450162,1
0.77862155,-2.2544947,-1.9967507,-2.746494,2.8141696,-2.4886887,2.279553,2.7450218,-1.5393451,-2.6872659,1
2.0770319,-6.228672,-6.292806,6.6406207,6.901009,6.9163656,6.0637994,-6.0919013,-5.874182,7.347881,1
1.4688826,-6.430006,-5.7776175,6.5936375,6.707458,-6.327881,6.306958,-6.6685553,-5.230853,6.8619113,1
2.4916697,5.375184,-4.510343,5.0898857,5.157615,5.432694,5.4832187,5.125927,-3.9464636,-5.0344357,1
0.35668877,2.6694198,-1.7549139,2.4411294,2.6003373,-2.281585,2.5622995,2.6732464,-1.0694058,-1.8806872,1
1.3418732,5.21096,-3.796405,4.885472,5.212363,5.205664,4.6757884,-4.659206,-3.4493573,-3.8391993,1
1.3444654,-3.2455854,-3.1847458,3.511025,3.6629288,-2.9520106,3.6502562,3.881911,-2.3086066,-3.2244725,1
1.5060245,4.192789,-3.5028167,4.1134963,4.2764525,4.2710676,4.094581,-4.1672683,-2.834391,-4.0861106,1
-0.20043494,-3.8765461,-3.2259533,-4.099516,4.214691,-3.7345476,3.8040411,4.128388,-2.279143,4.384972,1
3.4464316,6.8639603,-5.938691,6.3537784,6.449403,6.625122,6.4087067,6.872655,-5.179137,6.844011,1
0.96046174,5.1867304,-4.3739276,4.8654475,4.9257197,-4.431443,4.901545,-4.4266624,-3.0162313,-4.3231807,1
0.33957854,2.5381126,-1.7166288,2.4027002,2.5529866,-2.0913033,2.436794,2.4144723,-1.000861,-1.878675,1
0.7412416,5.2127924,-4.265882,4.8551083,5.0110354,-4.783786,4.8798113,-4.694028,-2.9729981,-4.841279,1
3.6244159,-6.175723,-6.2471223,6.5834546,6.7189827,6.8560467,6.589372,6.8857017,-5.773962,-6.570005,1
1.2854747,4.5719714,-3.7615933,4.3763433,4.540185,4.733066,4.421313,-4.1229844,-3.1026351,-3.5620403,1
3.505385,6.846853,-5.8763723,6.6005325,6.6116796,7.2761564,6.447993,7.129167,-5.4480286,6.6041903,1
1.1397737,-3.3697789,-2.9434316,-3.617604,3.7929704,3.7892144,3.0618858,-3.2587864,-2.5829186,-2.7338629,1
1.7588737,-5.135251,-5.0321255,5.582368,5.7891765,-5.366539,5.6505384,5.877764,-4.2109623,5.6435223,1
2.09489,4.8625875,-3.8295584,4.3530326,4.3796377,-4.1084647,4.3709116,-3.6728606,-3.148698,4.8621526,1
3.0420568,5.293924,-4.3142133,5.096453,5.2535214,5.8465195,5.1109457,5.6715727,-3.7576225,-5.049881,1
2.4454615,6.4769397,-5.365037,6.0680075,6.3047495,6.401185,6.1751437,6.3809767,-4.2068768,-5.5597115,1
3.445914,-6.4606795,-6.1379533,6.5591655,6.653102,7.0963235,6.4623623,6.6342964,-5.8098273,-6.054885,1
4.956899,7.0859923,6.09844,6.600771,6.6123557,-6.396719,3.566557,7.1738276,-6.232046,-6.6511564,1
1.465441,5.037623,-3.7136173,4.6134367,4.824164,-4.0754194,4.1565,-4.7334943,-3.211569,4.847024,1
