RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.06973275,0.030210257,0.035538137,-0.096775375,0.10912782,0.12734644,0.24561925,0.08140377,-0.05772208,-0.07557179,1
-0.06203237,0.6344203,0.11955991,0.22816646,-0.18275943,0.24748993,0.1718565,-0.0014502308,-0.04286414,0.2648697,1
0.021075893,0.08083984,0.121961415,0.21104534,0.37146482,0.74595165,0.058081694,0.26108494,-0.021743786,0.014658488,1
-0.046112444,0.60998225,-0.17990203,0.21440613,-0.017213216,0.33073366,0.18996157,0.51596165,0.0814645,0.49960554,1
0.3013424,-1.0242885,-0.58481723,-1.2289784,1.2042221,-1.1309903,0.27536127,1.1383768,-0.3081803,1.6778986,1
0.0036092557,-0.23575246,-0.056671776,0.45225137,0.5494065,-0.029818855,-0.022695642,0.23126492,0.17770821,1.259479,1
-0.024386862,0.7876472,-0.32785085,0.48531604,0.60272986,0.7730445,0.47361666,0.5535943,-0.13112241,0.0025612197,1
-0.06735947,-0.04334858,0.41657925,0.23712304,0.38171244,0.16024795,-0.050894707,-0.25564396,0.16348825,0.5119627,1
-0.030446056,0.47749084,0.12518929,0.21656856,0.2462371,0.18258606,0.12971422,0.78103733,0.008814265,0.49961144,1
-0.07817501,0.17986576,0.690478,0.07033016,0.17302893,0.45550638,-0.044950176,0.42401335,0.06297294,0.08038444,1
0.047854424,0.08026781,0.025057415,0.20879966,0.28931046,0.3397156,0.056925837,0.2677229,-0.015207682,0.014215895,1
-0.054335147,0.4551824,-0.057458743,0.06898109,0.12262763,0.07553279,0.2645063,0.076624095,-0.04356793,0.5789239,1
-0.07127054,-0.032626923,-0.18892168,0.22620326,0.2965093,-0.048426837,0.17115301,0.5148936,0.20098628,0.76314753,1
0.38739133,1.8691015,-0.7623518,-1.5519903,1.5808492,1.7603902,0.4047283,1.4988185,-0.2545901,-1.5304424,1
-0.0029028086,0.5403617,-0.05960371,0.21280687,0.32163888,0.16012865,0.15960689,-0.0067036045,-0.0011269258,0.25422576,1
-0.08192276,0.6923724,0.11926986,0.23407164,-0.23790152,0.44722077,0.0664093,-0.012045189,0.20808475,0.2752553,1
-0.039645534,0.6328928,-0.32660517,0.5045531,0.7124537,0.04853079,0.49124634,-0.03663834,-0.14462785,-0.49511346,1
5.7260947,-7.5917425,-7.598151,7.870384,-7.692269,8.071455,6.874356,8.009658,-7.4021907,7.802225,1
-0.030465877,0.62930405,0.019627748,0.22333418,0.39468887,-0.13338527,0.21392165,0.4919557,-0.022113036,0.016510244,1
-0.07346438,0.6832132,0.013246089,0.21754311,0.31076655,0.25746763,0.23809208,0.5283547,0.10173333,0.25074142,1
-0.004854275,0.7612052,0.019196598,0.21912639,-0.1478863,0.29832974,0.121005215,0.0065112663,-0.023691203,0.24686475,1
-0.050230257,0.48543,0.040445086,0.064884126,0.12963107,0.32480344,0.15961136,0.079528734,0.07485336,-0.073991455,1
-0.03256251,0.50298256,0.10704067,0.23551662,0.36748672,0.33776495,0.20172639,0.23187838,-0.05311716,-0.23651189,1
-0.082902886,0.3920226,0.6339064,0.07021526,0.24033727,0.7478178,-0.03942308,0.1718703,0.18984477,0.0799296,1
-0.05437992,0.44593576,0.03886298,0.06841325,0.10084827,0.16024728,0.25481588,-0.079196446,-0.05290202,-0.07321193,1
-0.0060203327,0.6052363,-0.14259046,0.21308848,0.29968843,0.18353143,0.2889304,0.26628655,-0.085209474,-0.23460178,1
-0.055444803,0.11850139,-0.05927445,0.06935545,-0.05358426,-0.08119072,0.25559786,-0.0786288,-0.05375732,0.1752616,1
-0.018248776,-0.30743724,-0.3155804,0.8402139,0.9147185,-0.40035602,0.3410598,1.4068406,0.015878396,-0.568508,1
0.03370729,0.061663754,0.018433899,0.21509731,0.31329384,0.58022916,0.04202429,0.50546783,-0.03097034,0.25800386,1
-0.08052568,0.32237667,-0.0646789,-0.0975253,0.121816024,0.0031751767,0.2523031,-0.07929441,0.06596777,0.17402078,1
-0.03171937,0.7021048,0.5210126,0.2300224,0.31983605,0.83797455,0.028806116,0.24338293,-0.03299577,-0.23245668,1
-0.07228461,0.05776795,0.14037055,0.0665209,0.11899956,0.2010455,0.2546956,0.08211994,-0.050471798,-0.073918395,1
-0.29711533,0.89262944,0.6368962,0.51813084,0.56088567,-0.34093645,0.66092825,0.75683254,0.67484075,0.7569973,1
-0.031471252,1.3727039,-0.72642726,1.1110345,-1.2144241,1.4490911,-0.5238378,1.4497893,1.4850454,-0.6210294,1
-0.6028586,2.7843611,2.8784378,2.778827,2.781667,2.9280784,3.224062,2.758367,-2.3187878,-2.2275064,1
-0.025808444,0.76764274,0.12558672,0.22047669,-0.17102116,0.44000363,0.02963698,-0.008561762,0.09341646,0.25470847,1
-0.0183227,0.3309285,-0.15885107,0.21817891,-0.2374203,0.45825025,0.22708328,0.25541022,-0.11940126,0.9961828,1
0.99563205,1.7413535,-1.2129767,1.4321538,1.782644,2.009633,1.3572774,2.5173001,-1.0055369,-1.4479982,1
-0.09667681,0.034330986,0.20689137,0.23185673,0.3570948,0.034881055,0.15286095,-0.0034416842,0.057219602,0.7586925,1
-0.004439282,0.16738997,-0.16422491,-0.2914665,0.33173168,0.3640126,0.057818785,0.4932454,0.119961105,0.5046102,1
-0.008805993,0.10922377,0.022077378,0.21693203,-0.22202493,0.58996904,0.12845594,0.017173156,-0.13421927,0.50220007,1
-0.006303507,-0.017748062,0.024152597,-0.28482798,0.33990154,0.3365761,0.12460467,0.004410653,-0.14236306,0.50299406,1
-0.006743585,0.6049428,0.1279392,-0.29524398,0.36112824,0.60918325,0.12124483,0.23627412,-0.14231971,0.99688,1
-0.6095355,-1.5653982,1.9343648,-1.8483583,-1.7597167,1.8858593,2.203979,2.067808,-1.8602239,-1.2805916,1
-0.06300773,0.28852275,0.038051654,0.06874639,-0.044181973,0.25295115,0.05844024,0.080695346,0.19302565,0.33215666,1
-0.0062517375,0.5821959,-0.05499874,-0.2845907,0.38276416,0.005325419,0.23615089,0.24325639,-0.10384237,-0.23491517,1
-0.0072871135,0.45314908,-0.07341029,0.21582517,-0.16707815,0.5427025,0.21456274,0.25857487,-0.13067125,0.016419575,1
5.6692807e-06,0.60165256,0.13495763,0.21183464,0.28699577,0.40215957,0.16071333,0.23542318,-0.10099637,0.25976792,1
-0.26726702,0.90460527,0.8858457,-0.86989397,-0.7862791,-0.7012497,1.2381117,0.8336934,-0.8351981,-0.56775403,1
-0.024942074,0.63169056,-0.1595461,0.22621156,0.33564505,0.2340162,0.30826914,-0.25684747,-0.12657398,0.99601614,1
-0.18361925,-3.5031605,-3.2579436,3.8006625,3.856259,3.9846048,4.406623,-3.8394454,-3.2234292,4.562572,1
-0.089306936,-2.0231712,-1.7274196,2.3952777,2.5317588,-2.0241745,2.465378,2.988167,-1.4514015,2.4114878,1
-0.07354958,0.26193652,0.23841526,0.06701164,0.106187396,0.28989413,-0.028012246,0.16984335,0.32104746,-0.07571401,1
0.041904267,0.42027274,-0.053684607,0.21122304,0.30947715,0.45762154,0.17927058,0.50086325,-0.10372008,0.50498676,1
-0.0073193284,-0.11723837,-0.2441748,0.4843881,0.73476154,1.1444353,0.22545564,-0.028282788,0.083334014,-0.4581458,1
-0.8060871,2.4927168,-2.0374727,-2.1349921,2.2583902,2.5307257,2.3097248,2.12634,2.448664,-1.5851952,1
0.026409773,0.5740244,-0.059003778,0.21021865,0.32764372,0.1538364,0.06503647,-0.009692485,0.11389911,0.013770679,1
-0.082597815,0.22466159,0.039548274,0.065561354,0.11005114,0.28403762,0.066080175,-0.0788305,0.19736159,1.0768936,1
-0.05272207,-0.11007325,0.5174677,0.23401435,0.29732686,0.32524365,0.061421152,-0.25748786,-0.17014527,0.50562376,1
-0.5290992,-2.1037369,2.5494192,2.405511,2.5969083,2.834463,2.646626,3.1850753,-2.2536001,-2.1244097,1
-0.091646776,0.36258462,-0.092264585,0.25111294,0.32575798,0.5823124,0.44145632,-0.003268185,-0.037241198,-0.23211406,1
-0.06882819,0.5585945,-0.09789221,0.24118751,-0.19806905,0.5452673,0.4215331,0.0092373835,-0.18865383,-0.23881622,1
-0.07539128,0.11590562,-0.08452918,0.22719522,0.34417894,0.52496666,0.004859277,-0.265661,0.44479764,1.0097618,1
-0.029906666,-0.00051510864,-0.17576946,0.21908818,0.30803126,0.32323673,0.30127406,0.24698755,-0.14096047,1.2451991,1
-0.019743005,-0.15064825,0.5146329,0.21179678,0.28257307,0.58436054,-0.00753841,0.26386192,-0.049627915,-0.23450527,1
-0.06423548,0.7568994,-0.1899533,0.24948592,0.31622046,0.24292395,0.36370784,-0.2790505,-0.052869447,0.26338142,1
0.5993245,-1.265627,-0.63854825,-1.8729769,1.8813386,2.4113016,0.09003513,2.088991,-0.50522083,-1.7311347,1
-0.048003055,0.67764825,0.025709886,0.23838346,0.37774077,-0.040189274,0.28896105,-0.26181746,-0.1473831,0.50430375,1
-0.019307982,0.69924045,-0.1538144,0.4686893,0.6752928,-0.25997883,0.29424614,0.51023096,0.0132460045,-0.48597717,1
-0.025628632,0.5359221,-0.16322602,0.2253465,0.37222528,0.116535895,0.20878218,-0.2550528,-0.013801461,0.99634695,1
-0.049049903,0.10953343,0.039967824,0.07106042,-0.0103236595,0.086103976,0.15808718,-0.07908897,-0.052267917,0.58088136,1
-0.021473264,0.06864747,-0.07412111,0.2122845,0.30947253,0.6365989,0.23890813,0.2700261,-0.15157132,0.98873866,1
-0.02268587,0.32631955,-0.079116866,0.2182067,0.35688525,0.45418558,0.29406586,0.011253216,-0.1578427,0.019972822,1
-0.03260125,0.047627047,-0.07301905,0.21794116,0.29225513,-0.08780779,0.29352745,0.25641274,-0.14667152,0.27215815,1
-0.04426713,1.2542458,-0.0025698647,0.51217633,0.6039502,0.90380144,0.24338938,1.0771888,0.028770626,-0.25033274,1
-0.07047928,0.26214847,0.19975716,0.072619945,0.17942785,0.0864753,0.14382885,-0.079073034,0.06090738,0.17484508,1
-0.056643732,0.2671699,-0.07972038,0.23717476,0.2635181,0.23760664,0.25811785,-0.2586483,-0.067013875,0.2674241,1
-0.109919444,0.071979314,-0.075049035,-0.091164775,0.15780972,-0.0385356,0.13254203,-0.08105165,0.35164875,0.42194268,1
-0.14683571,0.80384105,1.0823494,-0.61158085,-0.54841554,-0.13582475,-0.14690253,1.0163277,-0.18356004,0.76564574,1
0.00435221,0.72635573,0.037925526,0.20903039,0.394778,0.43452942,0.06333499,0.23201464,0.118520655,0.5062623,1
-0.07169272,0.5990635,-0.0804961,-0.29212645,0.0044092312,-0.08538336,0.15632553,-0.25112703,0.08469753,0.50870806,1
-0.042594004,0.16128246,0.20443743,0.21961948,0.04363265,0.62362427,0.09240849,0.26551938,-0.06250992,0.50205326,1
-0.050014112,0.68419886,-0.08741744,0.2268674,0.32317963,-0.047032025,0.27941224,-0.0017280214,-0.035842896,0.50435704,1
-0.076182865,0.37737754,0.037481308,0.06803558,0.041032374,0.32680243,0.15303434,0.08187485,0.19852239,-0.07693503,1
-0.001654463,0.6185695,-0.18901034,-0.59929436,-0.47989735,0.71979153,0.024893543,-0.2516198,0.009875524,0.015766662,1
-0.17031103,0.55806774,0.6736664,0.25329813,0.34883234,0.08567892,0.54547197,0.49672785,-0.13995555,0.7537698,1
-0.20602775,0.35582936,0.099980846,0.5266234,0.00026633544,0.20855756,0.5000805,-0.00018245487,0.62498134,-4.8462403e-05,1
-0.03566827,0.6048507,-0.06643041,0.20988442,0.2282227,0.4798056,0.045335844,0.25455654,0.3469058,0.2618868,1
-0.048944,-0.19850545,-0.07637985,0.49435562,0.6263807,0.76955175,0.35953444,-0.5546896,-0.25831637,0.02211194,1
-0.10313257,0.4189253,0.24226497,0.07073812,0.14629592,0.0430539,0.15443961,-0.0813977,0.20119368,-0.0759186,1
-0.08382256,0.20937878,0.6365562,0.06994282,0.12778121,0.4474633,-0.037656836,0.16823116,0.0652797,0.33396074,1
-0.022709506,0.5520174,0.034198556,0.21768278,0.28223675,-0.13461742,0.03213302,-0.0060902387,0.11715834,0.99752307,1
0.3852988,1.3446321,-0.42691836,-1.2400259,-1.1695982,-0.70040977,0.07581114,1.1758608,-0.2083662,1.9161711,1
-0.006201251,0.12065566,-0.06691663,0.21772869,0.3094567,0.36036858,0.22295456,-0.001208968,-0.13354893,0.5048529,1
0.062050324,0.6073979,0.026368922,0.21596102,0.27428618,0.33706772,0.064094804,0.761928,0.011672046,-0.23788193,1
-0.026614176,0.49947622,0.32492784,0.21120614,-0.25152642,0.1653522,0.04873802,0.2513388,-0.11854949,0.51254123,1
1.1320518,2.4217525,-1.1578447,2.097469,-2.1079743,2.5397806,1.2853541,2.3684742,-1.5713526,2.1121917,1
-0.052510884,0.0032962796,-0.08563639,0.24209665,0.29645193,0.4091634,0.3573377,-0.26817742,-0.18069641,0.017923655,1
-0.08544815,0.12491364,0.2423655,0.0754089,0.1283656,0.28633827,0.25496826,-0.08430804,-0.05287959,-0.07645409,1
-0.08482593,0.6692016,0.12240848,0.26252636,0.40373525,0.5363425,0.2610145,-0.27466217,-0.06451149,0.2619253,1
-0.17429532,1.1087325,1.2841538,-0.8918174,0.9144789,1.4141675,-0.55441034,1.6346779,1.1069577,-0.3228446,1
0.0064712306,-0.0869643,-0.15372351,0.21536584,0.30459192,0.59168863,0.24108584,0.016599312,-0.13338985,0.50451034,1
-0.068566896,-0.11103058,0.22069436,0.22668439,0.34272406,0.487393,-0.00015064701,-0.2676621,0.20154083,0.76349396,1
0.39808095,1.5881889,-0.9790021,-1.6406476,1.4713011,1.725724,0.3338373,1.5588057,-0.114387594,-1.0021564,1
-0.091915056,-0.038760357,0.043091554,0.06815773,0.13909502,0.003139041,0.25413373,-0.07871443,0.07456417,0.3390728,1
-0.06918358,0.071423225,-0.005036858,0.23340794,-0.18243614,0.36689484,0.02651676,-0.24819674,0.3280295,0.013749691,1
-0.06695306,0.09407513,0.14167604,0.068046756,0.16023594,0.12702037,0.06354636,-0.07957241,0.07412557,0.8284589,1
-0.21398354,0.43834707,0.99991935,0.00022987541,0.070400745,0.29169077,0.30027243,-8.481829e-05,0.12504116,8.0660706e-05,1
-0.08981056,0.32162705,0.7353646,0.06787911,0.24627477,0.5468722,-0.032507617,0.6757215,0.06358939,0.33139113,1
-0.06335973,0.25208554,-0.059253402,0.06808751,0.18214135,0.11482793,0.1568307,-0.08104251,0.07090468,0.83016545,1
-0.0243756,0.17337997,0.11523516,0.24285012,0.40377468,-0.12641145,0.18473846,-0.26577374,-0.15819333,0.01842819,1
-1.1667372,-1.8435783,2.3186588,-2.1622145,2.2841513,-1.6881415,2.5922003,2.115515,2.3083181,2.3505368,1
-0.038935754,0.3924845,-0.077097856,0.22008903,0.28340465,0.38620162,0.225109,0.53598773,-0.03375139,0.25894648,1
-0.17821439,-2.328234,-1.7463248,2.6656168,-2.5086017,-1.7575696,2.1380548,3.2629616,-1.5746684,3.2145722,1
-0.050557528,0.19412276,-0.059647728,0.06868741,0.105390586,0.1572432,0.06189211,-0.080129765,0.19497062,0.42579645,1
-0.083874,0.08443518,0.40611148,0.21956033,0.291452,0.69593656,0.015354626,0.50499237,0.18318564,0.51618105,1
-0.0016887715,0.5772131,-0.054163545,0.21588162,0.33559984,0.4852064,0.2504856,-0.0041575064,-0.12118927,0.25583717,1
-0.13168254,0.022419965,0.9730892,-0.614675,-0.2557331,-0.26965246,0.05824936,0.7835684,-0.30862093,-0.46821722,1
0.22377628,-0.2527155,-0.21770495,0.4537787,0.5345328,0.9038987,0.12612456,0.78581107,-0.2137306,0.52448094,1
0.14916809,-0.8132076,1.4993963,1.1452141,-1.2116706,1.5139639,-0.24614918,1.176314,-0.845291,-0.8568296,1
-0.11464258,0.8657025,0.6094746,0.23606707,0.33499664,0.7666755,0.2653515,0.49618766,-0.07033606,0.24933147,1
-0.035188183,0.32555786,0.20977966,0.20679855,0.23894665,0.20491971,0.194302,0.23733275,-0.1401632,0.2839624,1
-0.1770798,0.27393976,8.653544e-06,0.0005876267,0.060334135,0.2915767,0.19959977,-0.0001563991,0.7499992,0.2500044,1
-0.065819114,0.1885101,-0.06081998,0.06894652,0.14358988,-0.041607045,0.1583475,-0.08103484,0.07319503,0.672613,1
-0.037548255,0.59704113,0.31942663,0.22889644,-0.23958077,0.24264084,0.021129793,-0.009596767,-0.026058257,0.019761503,1
-0.053555544,0.73671407,0.3153993,0.24230896,-0.21737991,0.49040473,0.21929193,-0.2583817,-0.18771502,-0.22681619,1
-0.058925226,0.7696057,0.015623153,0.25115612,0.33702445,0.42732385,0.3708055,-0.015422223,-0.17549177,0.25590414,1
-0.045955025,0.5825902,0.017031632,0.21650961,0.38253585,0.7069062,0.058599114,0.25587392,0.347762,-0.23884559,1
-0.08578261,0.09677015,0.14076571,0.07196588,-0.08314052,0.04438465,0.05537837,-0.07905044,0.19569634,0.17347136,1
-0.03625144,0.059328176,-0.081341214,0.21933994,0.36024225,0.3595018,0.20455259,0.24656871,-0.038081586,0.75270104,1
-0.03853826,-0.3866895,-0.14828798,0.54718226,0.63453746,0.951632,0.28684217,-0.5652007,-0.14985888,0.5194972,1
-0.0042999224,0.6471912,-0.06509631,-0.28491277,0.4121606,0.03168574,0.03962861,-0.008604403,0.11796452,0.9975411,1
-0.115649484,0.546177,0.17678535,0.2407328,0.34502497,0.86811113,0.11530989,-0.26210815,0.34757376,0.74978584,1
-0.020454213,0.011745365,0.31154683,0.21400797,-0.21238081,0.3490021,0.035020314,0.26860255,-0.13860393,0.2672234,1
-0.2135842,0.6826119,-0.004350748,0.23938371,0.36176565,0.11987157,0.6239737,0.25213292,0.30470124,0.7697543,1
-0.034067046,0.7601425,0.33041728,0.21294636,0.29034176,-0.017552925,0.051706687,0.73432314,0.116645895,0.2582188,1
-0.0018921052,0.48050255,-0.056616105,0.20253304,0.2774054,0.43350506,0.07734055,0.23459303,0.11549703,1.2448274,1
-0.014392,0.2803036,0.3154989,0.23078418,0.31298625,0.8303246,0.029922873,0.2345469,-0.038958672,0.25033775,1
-0.021336226,0.00074630516,-0.19116165,0.22276996,0.3635264,0.17267875,0.35859182,0.26665244,-0.15616655,-0.22640286,1
-0.041806515,0.389126,0.118602976,0.23353352,-0.24093886,0.76039666,0.18708359,-0.00072064565,-0.1464239,-0.23115817,1
-0.029941509,0.024415497,-0.07759848,-0.31076017,0.3382788,0.03698135,0.102168806,0.0012312552,0.094413325,-0.23607928,1
0.07315347,0.60706735,0.03777704,0.20814636,0.36777398,0.48371008,0.06442811,0.4865913,-0.007303735,0.9985024,1
0.17287308,0.6320034,-0.10934658,0.44954738,-0.50758743,0.22855547,0.1950908,0.27657235,-0.18645085,-0.22670713,1
-0.1419719,0.999757,-0.063145824,-0.6113763,0.6557408,-0.028370488,-0.21257375,0.75726706,1.1449993,0.54572964,1
-0.032954514,0.2819184,0.5992124,0.22474842,0.3746432,0.8322353,-0.018912803,0.51905584,-0.060592577,0.25140864,1
-0.026476236,0.24967915,0.22115488,0.22281629,0.31008106,0.6080843,0.032475658,-0.006094121,0.090457276,0.019930014,1
-0.11564807,0.068402104,0.09966687,0.00014599702,0.08032333,0.58335465,0.0668059,-7.174527e-06,0.6250095,0.00015843018,1
-0.08489507,0.7096301,0.0034000545,0.22848484,-0.25538415,-0.08926411,0.43036222,-0.26155004,-0.18290125,-0.23597497,1
-0.008162859,0.8565398,-0.1428535,0.49024102,0.7777475,0.8022589,0.22348589,-0.04675136,0.06422519,1.2570881,1
-0.03772101,0.42841735,0.11547234,-0.3079064,0.25763825,-0.0015922536,0.1697539,-0.25149822,-0.15238972,0.019492583,1
-0.08228013,0.035272732,-0.095451586,0.22490074,0.28276023,0.49064735,0.5367719,-0.25989068,-0.15899792,-0.22741328,1
0.32364154,1.4247619,-0.46667752,-1.2740678,1.2442527,1.2732494,0.35159394,1.4295839,-0.38261315,1.6592103,1
-0.17447622,0.47171208,0.53873646,0.071003854,0.28859076,0.25020385,0.24884492,0.16926235,0.19153741,1.0782892,1
-0.00085357926,0.5908585,-0.14830424,0.2128693,-0.23132509,0.26275766,0.1480261,0.013720849,0.005093504,0.49388593,1
-0.12838586,0.12320176,0.09980339,7.1398725e-05,0.10842794,0.16667378,0.29948258,-0.00027185451,0.24989124,-5.5571676e-05,1
-0.06598757,0.33617494,0.14606425,0.06624742,0.14224991,0.36693552,0.06881968,-0.07944534,0.20143473,0.17579699,1
-0.014866996,0.28717083,-0.07484242,0.21848232,-0.20579499,-0.041094583,0.11733909,0.25704142,-0.012518106,0.7468469,1
0.26156253,-0.54225117,-0.45782438,-0.89123136,0.83424604,-0.36194673,0.07463074,1.3754843,-0.06436399,1.3312182,1
-0.04089374,0.43771663,0.022949591,0.21675429,0.31503704,0.53197294,0.20645718,0.25660607,-0.032213677,0.26521772,1
-0.0056405035,0.61330026,-0.1637585,0.21752581,0.31885567,0.3130557,0.13780977,-0.009664896,0.11246493,0.26442516,1
-0.016230717,0.67520756,-0.17031115,0.2187326,-0.21495125,0.45954436,0.20517461,0.014075432,-0.022968832,0.25151244,1
-0.0021014954,0.7293949,-0.18939003,0.49457192,0.62062997,0.8574573,0.3220406,-0.2938135,-0.11440996,1.2554829,1
-0.020032711,0.06430446,0.22134013,0.21120101,0.2405257,0.8699819,0.05699023,0.26378125,-0.029190056,0.25688058,1
-0.053585645,-0.04690666,0.01502581,0.2226213,0.40195793,0.4392802,0.11342547,-0.0053552683,0.08120198,0.9992267,1
-0.014062764,0.7754463,0.020534309,0.21848853,-0.17570993,-0.030426698,0.21269573,0.5077422,-0.116258696,-0.23237492,1
